name,Happiness/Sadness,Hopeful/Uncertainty,Secure/Insecure,assignedLands,contractor,cropSize,currentActivity,currentDay,currentPeasantLeisureType,currentSeason,daysToWorkForOther,farm,health,initialHealth,initialMoney,internalCurrentDate,loanAmountToPay,money,newDay,peasantFamilyAffinity,peasantFamilyHelper,peasantFamilyLandAlias,peasantFamilyMinimalVital,peasantFriendsAffinity,peasantKind,peasantLeisureAffinity,pesticidesAvailable,purpose,rainfallConditions,robberyAccount,seeds,timeLeftOnDay,toPay,tools,totalHarvestedWeight,waterAvailable
PeasantFamily_18,0.9902,0.9300999,0.9300999,"[{'farmName': 'farm_47_small', 'landName': 'land_322', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_47_small', 'landName': 'land_323', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,94,88,2078432,01/01/2023,0,2436432,True,0.6613195498549506,,farm_47_small,10000,0.47237110703925045,StablePeasant,0.3778968856314004,0,farmer,normal,0,844,24,0,10,8152.133833647683,1944
PeasantFamily_22,0.9902,0.9702,0.9702,"[{'farmName': 'farm_68_small', 'landName': 'land_296', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_68_small', 'landName': 'land_291', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,99,98,2189416,01/01/2023,0,1650416,True,0.6966324706626192,,farm_68_small,10000,0.4975946219018709,StablePeasant,0.39807569752149674,0,farmer,normal,0,895,24,0,10,7088.825920366997,1995
PeasantFamily_63,0.9902,0.97029996,0.97029996,"[{'farmName': 'farm_56_small', 'landName': 'land_4', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_56_small', 'landName': 'land_3', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,108,2379075,01/01/2023,0,2648075,True,0.756978648680834,,farm_56_small,10000,0.5406990347720243,StablePeasant,0.43255922781761946,0,farmer,normal,0,981,24,0,10,7981.842740506359,551
PeasantFamily_70,0.9903,0.95030004,0.95030004,"[{'farmName': 'farm_41_small', 'landName': 'land_396', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_41_small', 'landName': 'land_395', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,92,85,2040994,01/01/2023,0,605994,True,0.6494071918821649,,farm_41_small,10000,0.46386227991583207,StablePeasant,0.37108982393266565,0,farmer,normal,0,867,24,0,10,4465.466013637859,1927
PeasantFamily_3,0.9903,0.9502,0.9502,"[{'farmName': 'farm_71_small', 'landName': 'land_120', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_71_small', 'landName': 'land_361', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,100,2217544,01/01/2023,0,1557544,True,0.7055824977398105,,farm_71_small,10000,0.503987498385579,StablePeasant,0.4031899987084632,0,farmer,normal,0,907,24,0,10,6843.79421111279,747
PeasantFamily_45,0.9903,0.93,0.93,"[{'farmName': 'farm_23_medium', 'landName': 'land_166', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_23_medium', 'landName': 'land_146', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_23_medium', 'landName': 'land_167', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_23_medium', 'landName': 'land_147', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,107,2371554,01/01/2023,0,2076554,True,0.7545856316369945,,farm_23_medium,10000,0.5389897368835675,StablePeasant,0.43119178950685405,0,farmer,normal,0,977,24,0,10,9517.036479118015,7
PeasantFamily_71,0.9902,0.97029996,0.97029996,"[{'farmName': 'farm_49_small', 'landName': 'land_320', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_49_small', 'landName': 'land_319', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,94,89,2085412,01/01/2023,0,1362412,True,0.6635404762463935,,farm_49_small,10000,0.47395748303313817,StablePeasant,0.37916598642651056,0,farmer,normal,0,867,24,0,10,5927.357672502246,1947
PeasantFamily_32,0.9903,0.9303,0.9303,"[{'farmName': 'farm_38_small', 'landName': 'land_73', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_38_small', 'landName': 'land_72', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,109,2414069,01/01/2023,0,1878069,True,0.7681131811686315,,farm_38_small,10000,0.5486522722633083,StablePeasant,0.43892181781064665,0,farmer,normal,0,997,24,0,10,7138.79132088374,657
PeasantFamily_10,0.9903,0.9703,0.9703,"[{'farmName': 'farm_61_small', 'landName': 'land_89', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_61_small', 'landName': 'land_80', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,95,90,2100048,01/01/2023,0,553048,True,0.6681973963396866,,farm_61_small,10000,0.4772838545283476,StablePeasant,0.3818270836226781,0,farmer,normal,0,874,24,0,10,5625.875846237199,1954
PeasantFamily_49,0.9903,0.93030006,0.93030006,"[{'farmName': 'farm_43_small', 'landName': 'land_245', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_43_small', 'landName': 'land_246', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,101,2224041,01/01/2023,0,1535041,True,0.7076496450605938,,farm_43_small,10000,0.5054640321861384,StablePeasant,0.40437122574891077,0,farmer,normal,0,910,24,0,10,6790.040662339596,480
PeasantFamily_67,0.9902,0.97019994,0.97019994,"[{'farmName': 'farm_66_small', 'landName': 'land_40', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_66_small', 'landName': 'land_269', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,108,2381749,01/01/2023,0,745749,True,0.7578293614777739,,farm_66_small,10000,0.5413066867698385,StablePeasant,0.4330453494158708,0,farmer,normal,0,1002,24,0,10,5507.255471780935,522
PeasantFamily_28,0.9902,0.94019985,0.94019985,"[{'farmName': 'farm_13_large', 'landName': 'land_66', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_45', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'GROWING', 'processing': False, 'used': False, 'currentCropCareType': 'IRRIGATION', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_67', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'GROWING', 'processing': False, 'used': False, 'currentCropCareType': 'IRRIGATION', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_46', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_68', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_25', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_47', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_65', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_26', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_48', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_27', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_13_large', 'landName': 'land_28', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,90,105,2318532,01/01/2023,0,945532,True,0.7377149413538322,,farm_13_large,10000,0.5269392438241659,StablePeasant,0.42155139505933276,0,farmer,normal,0,933,24,0,10,4596.917468885265,13
PeasantFamily_38,0.99009997,0.9702,0.9702,"[{'farmName': 'farm_69_small', 'landName': 'land_100', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_69_small', 'landName': 'land_20', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,108,2384174,01/01/2023,0,1530174,True,0.758601089041672,,farm_69_small,10000,0.5418579207440515,StablePeasant,0.4334863365952412,0,farmer,normal,0,1003,24,0,10,6462.771441261501,553
PeasantFamily_14,0.9903,0.9301,0.9301,"[{'farmName': 'farm_73_small', 'landName': 'land_129', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_73_small', 'landName': 'land_247', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,101,2233593,01/01/2023,0,547593,True,0.7106889178781053,,farm_73_small,10000,0.5076349413415038,StablePeasant,0.406107953073203,0,farmer,normal,0,935,24,0,10,5281.922691408424,665
PeasantFamily_59,0.99009997,0.95,0.95,"[{'farmName': 'farm_2_large', 'landName': 'land_187', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_184', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_186', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_185', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_207', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_206', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_225', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_224', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_205', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_227', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_204', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_2_large', 'landName': 'land_226', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,100,2205701,01/01/2023,0,1903701,True,0.7018139673452377,,farm_2_large,10000,0.5012956909608841,StablePeasant,0.4010365527687073,0,farmer,normal,0,862,24,0,10,8857.680765631641,22
PeasantFamily_69,0.99029994,0.95019984,0.95019984,"[{'farmName': 'farm_14_large', 'landName': 'land_342', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_364', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_363', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_385', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_344', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_343', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_365', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_382', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_362', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_384', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_383', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_14_large', 'landName': 'land_345', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,108,2388129,01/01/2023,0,3436129,True,0.7598593416680635,,farm_14_large,10000,0.5427566726200453,StablePeasant,0.4342053380960363,0,farmer,normal,0,965,24,0,10,9396.341595680302,15
PeasantFamily_52,0.99009997,0.9301001,0.9301001,"[{'farmName': 'farm_16_large', 'landName': 'land_353', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_352', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_374', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_354', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_371', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_393', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_392', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_351', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_373', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_372', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_394', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_16_large', 'landName': 'land_391', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,97,94,2144392,01/01/2023,0,2050392,True,0.6823066725829829,,farm_16_large,10000,0.487361908987845,StablePeasant,0.38988952719027603,0,farmer,normal,0,854,24,0,10,9113.945579270925,1974
PeasantFamily_46,0.99,0.9303001,0.9303001,"[{'farmName': 'farm_33_medium', 'landName': 'land_179', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_33_medium', 'landName': 'land_180', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_33_medium', 'landName': 'land_160', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_33_medium', 'landName': 'land_159', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,95,90,2105649,01/01/2023,0,952649,True,0.6699794503364834,,farm_33_medium,10000,0.47855675024034533,StablePeasant,0.3828454001922763,0,farmer,normal,0,857,24,0,10,6479.697676058649,1957
PeasantFamily_15,0.9903,0.94990003,0.94990003,"[{'farmName': 'farm_11_large', 'landName': 'land_298', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_297', 'elapsedWorkTime': 48, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_278', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_300', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_277', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_299', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_260', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_280', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_258', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_257', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_279', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_11_large', 'landName': 'land_259', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,103,2277653,01/01/2023,0,1694653,True,0.7247078367372706,,farm_11_large,10000,0.5176484548123361,StablePeasant,0.4141187638498689,0,farmer,normal,0,915,24,0,10,8093.409023216969,2035
